order_item_id,order_id,product_id,quantity,price
db78d3a6-0892-46ec-bbfd-9af9562006e1,316c5844-760e-4e7b-9c24-e7b2a719a1f9,f70626c6-d934-4b6d-a6cd-b7c5e355f4ce,3,55.871767149310806
797fa52c-71d4-4161-ba7b-8bc252c42616,43bb9f68-dbd1-4ab8-9866-b473ea06cb38,05e25eae-5619-4788-9751-513373a0b430,7,85.98599191615264
efd169dd-009e-4d84-9a46-35dbafff0bfd,c3c24202-6d22-4600-8cef-e8445374a9b4,b2dc6cf5-9f15-4f5d-96e6-f968532e3a6b,4,91.2482546163855
d43d4008-ed6b-4b72-845b-1895b1fe758e,32c85a4c-ebc1-4561-ba64-eb94a903f532,6b4b7d3e-64a0-40e2-991c-2c694a592008,1,32.38034940898364
2a4f2a1a-57ab-47d9-b5e9-9aaafadbedf4,21f8afb0-9ce9-4c28-907b-97212c43f21b,b7ed6e64-3920-4fc7-a995-ad5a7865ce1b,3,41.279195187826744
131ba76e-1d02-4508-ae17-6c8737b809cd,fbd9cf41-0756-491e-a3f6-940e82eb58de,2ddbbc57-0e09-4282-be24-0dcb206ecbd0,4,81.42009266169724
ec8041c3-a378-46c0-a449-587d9b299279,38d13e82-8888-48f2-9492-ef9ed8dbbef6,88ccf718-ec1e-43f7-b0c7-04759a6831cb,10,42.386030842609934
a9e7d6c2-1b2d-436d-ab7a-98b67b018185,fed486f3-4936-43d2-ac2a-b99c1f0a27a6,0b894e8a-073f-40ec-9ce9-05ed42c87817,6,12.203776557253365
ec9f572f-a406-421f-a3a9-4b91c17d31e6,edaa16d7-29d9-4c8b-8d3a-af335bd71ef6,0a2b1c54-3e4c-4c10-9e6c-e142e5684708,3,64.79802227095493
840e460f-dce6-4660-b993-2c386e9da58b,45f36e17-cb73-41c1-b5c7-06454ce88097,21e8979c-0a1e-444a-8a3d-f264e1b576e3,10,42.418033495017234
4f51565e-661f-4bbf-a5bb-b5f407bfc210,8977c95d-47a3-4573-9e28-e7dcb8cdf9ba,e7438955-4729-4ef8-8c70-3e4d6d5a4e65,6,17.440462562914483
ba3d1eaa-04a4-4c89-b5c1-c835a4760034,7423a396-351d-4c91-af0b-71191b7554ac,914a9453-3745-4ce7-8b08-f9b0f3b164c1,10,38.70902942633914
bde3ad1b-f128-4387-96ef-4efbf47c211c,5bf09a09-5a6d-4286-aa13-4508be964a29,0b8824e7-776a-44b4-9658-7230e69811ca,7,64.87956686832202
b9598ceb-7204-4129-a831-1292162f6d8d,9d56b134-b7d7-471d-afc4-d9ba25757164,aaca27e1-4c12-4371-892c-50385604beec,10,49.611886563627685
04ab389f-d78b-4e1e-813a-4e4ca2e12789,b76f871e-c162-4ee5-b69e-5345481c0830,0a2b1c54-3e4c-4c10-9e6c-e142e5684708,10,52.74498611542698
b77167be-3414-44a5-a98a-1e1c96b9ff56,b44fbd40-0357-4025-bb17-31363eee5837,faa469a4-368f-4ad7-a089-4e2591dc1ae5,5,89.71256441417499
6b33529f-d36e-456a-9378-ee90d1d78027,56312a2f-2602-4af9-aca2-debc85760743,f213c81b-b4aa-4510-8e6d-826ae6c742c0,5,65.26643418509019
764f74da-5280-4c44-a477-45e0720ca3e0,e6991e05-1816-4151-b3c1-5bf45f87a65f,6d737540-1270-45e2-8563-7566493c87bd,4,81.98248047220505
62262a61-c272-455c-9bb3-07b9af24ce77,d27692cb-f3f6-43b9-98a5-01b232b214af,08a01acf-fa46-4a7d-8241-ae5e2c5d926f,7,30.187140942066243
84a2ad50-99b8-4759-ac5b-eb2f8a66dc44,b6d71bd6-a4db-46eb-bce3-1f059f0420ee,114cf98b-6cc0-4440-9eef-0b57a6f981d4,5,94.35425593118856
42b12d21-fa27-42a3-9aa9-b6c352cf56aa,e79bc5c8-287f-45b2-8f6d-103a90c8224a,66fa1dfe-8acc-478d-9916-ac1f5c9aeba1,5,50.089612270529514
226d2e9e-06fc-4173-86ed-3fe8e60ca6cd,effdad79-8b5b-40bb-9335-a690b677e56a,4ab2b519-bd92-4d5a-a360-02e82687a0f0,6,64.39195104150205
843b0d32-170a-4e00-929f-b88c40c78eb2,5a63fb72-16eb-4703-b2eb-0f08126ab740,cdc85536-de0b-4a48-bcf4-dd8c678270e2,9,33.96317190307791
b949c2b2-7186-4ec7-bf73-63f434731ac4,33c99649-3995-4868-8e17-ed60b46e4088,33e30b41-3f5f-481d-a915-9ee081354b65,1,95.18965743642102
2e63d4f9-f07b-4f3a-a646-2214914e9222,639614ba-fdb0-4149-9ec1-813838e76669,060f1f83-9238-470e-8895-1a0a574715c5,10,59.584229412883545
b97fe153-5dcb-4eab-b389-a9bd230eecc9,2b496e1a-ef0c-49eb-a6fe-6925bd255587,143680d3-f1ce-44eb-bdd6-e59be6227930,2,91.23437805988573
93552e02-cdde-447b-a12e-a7103b046e03,ae5fe990-9023-4280-8259-ff6d507ead2f,d776e073-086f-4a2a-a157-69364d8cfd7f,10,72.71349897246398
13778b93-7b08-441f-b696-be64877281aa,5d85ddef-4767-46ec-9f03-ae52fb493ef2,d789a763-9259-4838-af8e-3c7b1cd4cec5,4,23.641243429188894
9b54cd85-771b-4c62-84c3-b474c7afac1e,8de23ee1-3af3-404d-acbe-9889145067f1,b5dea11d-5fb0-456e-8a9c-67614ae3f663,9,29.185971031171587
3cd47a7c-f6cd-4434-994a-3258992d37f5,67cad7ec-3b85-4606-814f-badf6acc141c,37422262-638a-43af-9c0c-19efa76d9d2a,8,54.42225612525864
544252f1-0ef5-4ed9-bdcd-4eb6fc5566e9,d7f576ca-7cd4-4347-b8aa-2789b67101a4,5a004c68-99d8-44d5-b2b4-83ac27511507,5,62.0388577527668
428fbac9-594d-44bc-bdcb-fe986a88a560,c9f90b51-e697-4aae-b9d6-9d065fe32250,8826183e-acaa-4ae1-9f46-bf314a7fc843,1,90.52583538321181
4c09a453-d32b-4fee-92f0-0bdc7912e0c5,2afe25cd-6588-4468-a604-33669f274109,3456bd1a-f6cf-489a-936a-a5daf40fc32b,9,22.190342265099403
b3fc45ce-2eed-4d61-985f-8fcfb92a25e8,83066f25-c711-4ac4-ab53-165d24f5f702,2188f8a7-877d-4973-9416-00558f4c2168,5,30.200331479618413
e720a29e-5260-4e27-8837-a7ecf104697a,78531873-f7df-4fda-9d85-6bde4e2c7caf,4b397ba0-48f7-465c-a7de-384292d92909,7,11.566219860001553
22b1d287-180e-4bf8-b4a2-9b8bb64356a4,734d91eb-789a-48c1-912b-a9b50587b4c3,5ef6ab3f-b9f3-4f0f-b316-d560cb34fe18,7,22.845226706193266
12eb975c-8adc-4870-a991-531d715e4ddf,6584e3b4-5e6b-418d-a82a-167845baadfd,9f57c8a2-90b1-4a0a-a596-16ec8f0c711f,1,23.22575067684754
30a58d1e-f02f-4af5-a9d7-7de8aabc1aac,af28bb54-21e0-4e14-8544-73b3bbbf62ff,151c5fd5-6290-4912-8a5c-0eeb2788a9eb,6,88.22291218421614
672cfef2-fcec-4126-82ac-bf276074962e,7d4444b2-1548-4204-983e-8fa8ae4a9af0,9f412552-d754-4423-88b1-ad0766d4579c,9,80.39275528516268
8f667e28-6ab8-48a0-b8cb-76e2ed488cee,639bb176-66cc-4db4-a5c1-04806e4fb9ca,00301dcb-c4df-46e8-bc51-75e6bb8a1c29,1,48.2731502210878
08d51397-d393-4fad-862b-c61eb43312b7,5a1229a5-3183-47bd-aea1-ac8f3a01786a,f3d9b591-5723-4387-89b0-21489c464eb1,7,54.961965553389646
96319e34-ce7a-4c1c-ade2-057174975b62,849532ab-2cfa-4e04-b15d-87b0800c76a2,d25101cd-1bc6-4db8-885c-e9487db9bc1d,9,81.77258707257444
e2880090-c403-4802-a6c1-71671abb241b,5a27ad29-34c7-48f1-8146-21eb5852a5f5,c0fa02f9-92fd-442b-a37a-60d504c8f79b,5,99.02304088068067
297bfe92-467d-4607-9f09-44930d06618c,05219e94-d0e7-4465-b9cd-0632985de6b5,ec50b761-8de2-41fc-8a52-3aee0c2ced0b,3,18.851480012355836
e9be1ec4-04f1-4bd1-af8b-4d117e9d3958,7ab74a8e-941a-4053-83e6-18da5ba40dd0,6f171174-4df9-4720-bfef-f21e5aeffd9b,9,12.224726839044473
da63dcb2-3916-4a28-9fde-ece8c412f997,ee174822-94d9-464d-a654-6bca1b8f6ac7,07546ada-d2a1-47ef-9695-95aa64cfa7d2,7,40.10165576429199
a4201316-86fb-48a4-b29c-d415296aa4f6,8b22f281-7eb2-4e8f-8d3b-e4df7b04247f,85bde8f1-ccbd-4ef4-999b-330334d3ca13,2,32.2061094061294
c5d73e80-91d7-4b76-b914-f300e73d4a9e,6463e29e-fe0d-4167-b5e9-e5f3c57c1feb,ecb88357-b58a-4648-abbb-4af6128a4181,4,34.74768755609922
2f5e5d09-7dc2-4c7e-9e45-3633a4270639,4c285819-0715-4f23-b0f9-40894448975c,a80093be-7292-4074-9b8e-b46a37b2fd2d,4,23.869914118868103
ffc3873c-1408-4f25-8d20-9f9eb5e6b128,3dd458ef-1a2b-4b2f-806b-75646ae3e1b5,33e30b41-3f5f-481d-a915-9ee081354b65,6,39.57450008178972
5799eaaa-3850-4473-ac76-3a27fe5b1c61,93e4b916-38d3-4798-9551-4f3bb77ff417,726d9cb3-ff95-47db-8a0e-b40205fb35a2,9,24.71863496243316
6068131a-7aa9-4fcf-9667-888c9cad0a36,3dcfa5e1-93e5-40fb-ac77-45e1ad587509,47f5d3a3-6dda-49db-b5f2-8293a97926cf,1,84.95007350031518
8ecabdee-bb4c-40b4-acb0-4c3b6c4f9cdb,58c0acec-5d47-4208-8ca1-d89b2236c2a4,a66f2399-e506-423c-a1f3-547c02c3d670,5,75.22836233789386
59206796-ce6c-4204-90bb-724171312cd8,8cf8f954-2e96-40ba-861e-2d213b0b9687,37422262-638a-43af-9c0c-19efa76d9d2a,6,79.541647632052
292aae60-0670-4890-b98a-72231ee23483,f09df9c6-97bb-4a12-bddb-bc80e1a74c0d,7dc3b55e-6603-4dd2-8f4c-6a81fdf0b6b4,10,52.90417530259398
c268bd97-d45b-47fa-b778-a69130d8a32a,145dd164-e94c-4a27-bd06-5d432db4f386,61590f90-9c8f-4e29-9554-702c2c489291,10,26.899498585383427
45a4d590-b2d9-4359-96d0-86792476ac02,283e272c-9ebf-419f-84e7-f7381fd5dc9b,92876f9c-05af-43b1-a438-195dab2ea03a,3,92.78361044992545
049f2335-1190-46fb-ac02-7f447f925ae4,e78add0e-7efe-4e7c-9266-cb43831983a6,5ab2b9d4-9f65-473d-9f10-14191a4a283d,6,48.429922001674946
7d52f9fd-b651-4e60-8050-eef4d3ac434e,9e50233f-d82d-459d-a6ea-ca3c4bbc2de3,38cb7bd2-b9ad-4156-b498-7725545f4ea5,1,90.50401545090956
f2464e84-ce88-47c9-920a-781032906413,33f2be94-c16c-4fe6-9b3f-345dce679275,df16d5da-5b09-46b4-800d-47ca9596432a,9,96.45087197299448
312970d1-7dc7-4939-9112-3a2695f53bc3,770f286d-b59f-4c37-854c-301b12558f87,60d9f79c-92c3-4c73-898e-09898cb01ece,5,19.41925308757786
5b04ad24-eaf5-4bce-999f-91de04355fe9,057f29cd-69c1-4a13-a4ae-3dd0fc19dc2c,ca501a50-2e3c-455f-8695-aac0325ec5b9,1,35.441960989785
eeca2b71-2349-4be2-9be8-4c55f6961334,e221d09d-131e-40a0-aae9-a182d13a311e,fdd90888-423d-43c8-87ae-b9ad17e99982,7,28.721310068892304
c570209c-95fa-4f42-a465-06115009bd42,79f046fb-6450-4bf4-88d2-46e7e7c9e26c,51d2a442-ccbb-4faf-8755-da4c570df20c,1,72.74098945884654
8a93ba8a-ffaf-4bb2-8170-d19b7efd17a4,a4c223fe-8e1f-4436-94a6-1b940203d857,662a2eea-7e2f-4385-90b0-ec106c6fee22,8,93.68253959462078
0cd77afb-8c40-4ee1-ae31-52db8c3ff777,1f865a79-d9f6-4d5c-8ed6-c109e637fe93,85bde8f1-ccbd-4ef4-999b-330334d3ca13,4,95.70554877832932
3af1d03a-4bd7-4769-8971-0988b90ce0c5,c198e64e-a1f3-4e24-9516-ef48701c3372,c5982955-6849-43d2-8f89-76d48643a5cb,6,74.20846302930254
863c6392-f846-4fea-8995-3ad4053a0a84,f3442c9d-4d17-4152-a5bd-89c83a80b67c,1ba0db30-255c-4872-b9eb-9cddc5e51085,7,14.142125034541149
6f4f76ae-1a49-4bc8-9c51-a0bc3d7021ae,31713080-b242-44fd-b619-7f0e0b25422e,bdf0e1ec-3dc2-44f0-8d0d-a32f3d681cf7,1,15.832414604242775
d7897768-15b6-432e-b456-7a7552fe35c8,99492f35-3bc4-4e4e-8c12-98c0e645358a,2e49ef64-e709-4089-a6b9-9097806eb3a7,5,79.36245819783122
7eb80b33-2ac7-4ff6-8d07-c0f0001863df,798bc9ea-7801-45c3-83b7-f2b60af42471,d39f542d-bfd4-4643-940a-c785d9f75759,4,29.393260218013587
e8566872-ae63-47fc-b41e-258d802c7119,33b5f3b7-c677-4e05-86b9-451a8528b544,a80093be-7292-4074-9b8e-b46a37b2fd2d,2,32.70224481139642
b2d21ef5-91fc-492f-9224-112e8e46a223,b31b5ebf-e3d3-4d7e-8eb7-cf65e0f1d6dd,a8badacd-a1c9-440f-83fd-eb0f0f36e759,2,90.58695634385069
12dd2458-1f5f-446e-8565-cb1a480321b7,ee174822-94d9-464d-a654-6bca1b8f6ac7,e11be82e-68b5-4516-9cda-d610b36372f8,1,27.31737918343561
0dfff7f5-57c8-40b0-adbb-6a8d2569d06d,3cadda47-ee6d-4582-a3f1-9f0dfbe63af9,60d97bed-efce-43a3-8333-4a62d71aec7a,9,89.21106833293916
2f400ea2-014f-4d27-a192-7a7cfb5de82b,a13b73dc-920a-4b2b-abe0-8a7ac646cac6,6330fa79-8dd3-493b-8135-cbdb3cdf06e2,7,36.002181732152664
0167175a-a1a1-4187-8fa9-9dcd9eb2a503,f388bb6c-9ed0-434c-9fc7-40f6e3356278,e2574a63-a1c6-4820-9084-7771b73d1ac0,2,71.00628335365693
6088ff04-b094-435c-8c61-787b7fff026c,1a3b5a29-903b-4611-8e5b-40cd2255de6e,ebd24683-429e-40d3-aa89-7e8bb4603aa5,10,28.651152368670793
335cbd75-eb83-46ce-b0f5-c3f7c1113a3d,07d15499-48e0-44c7-9d2e-1039ceeaa1d0,69bc9239-2efd-49c8-b8d4-fa39133153ce,4,23.613089954467817
c9ad02ca-7411-4d30-9eab-d2c7ff8e24ff,8da6a487-a00f-4cc5-85ad-2049ae8eeeeb,17a30a1e-1847-4da3-b5a6-90c13ef32e11,4,87.09310386645733
7a8009fc-ab1b-4724-a44f-c74d4d03a23e,4c4b1512-be08-4882-88b6-3332cbfdc766,2b07cd7b-333a-450c-a373-14bed9e3fc39,8,15.738588376736114
7b27df8b-9076-45ea-97ee-a680844e1b7a,397ad6f1-fad7-4cc7-a2a9-ead31369202d,5f19c260-d972-4d95-b725-ba884a36b493,8,85.33315549208763
5bea4dfe-b135-4a74-a010-d3f215fafe79,06f4fa6d-e999-4192-af87-e92f6627dad0,c1254fa5-fc7b-4434-bfd6-43fe7acb78e6,1,41.890782828214526
3b709a71-adcb-44ae-842d-9594467251ec,33b6be78-ef61-4435-b713-5f17c007105f,f9a81802-345f-4e0e-95f7-128b771bd40a,5,18.071483082854897
5a1e011f-79ca-423f-8add-fa128047423d,7674bf36-6507-49e0-9932-6bfb262a5d35,2b07cd7b-333a-450c-a373-14bed9e3fc39,2,27.3161576455329
3f6bb0a0-3c4d-4db9-84b4-23e389cfae95,386b5b75-09cf-4ae1-a69b-a0d21cf41273,93c69144-ba2b-4b69-ba04-f53fb349e992,7,73.03054541383487
f762aa87-e6e4-46cf-b7e6-5fd52d1d2031,38aa0438-dc5b-4ee5-a9ed-fd486db551d7,2b5526ec-5838-4ff7-9ad6-eacefc6712e9,10,48.924352443398945
16ed06f3-4e1f-484a-8bf3-c0989bf8e360,b29e223a-6cdc-4e95-85ea-1a13acc866cb,dc2928bc-032f-444a-962f-40380dc7c091,4,35.27602406760427
ca222329-cbe2-4d47-aef1-7d18d11397f0,8a854091-ddb3-4014-8144-954bc432b316,ec154055-8a85-4b59-b369-364cf8c78dbd,5,52.79722730728247
f9bd0e14-1c14-4c43-92e8-4dca301cc233,b44fbd40-0357-4025-bb17-31363eee5837,db7c5aaa-a23f-4640-b712-0ef42c593d57,10,90.09249612733099
b073b427-ddae-4776-9499-9a3ee983539e,d625353f-a72e-4466-89f7-d5bbc0a01bd3,ca1bff41-1f86-4b37-a54e-4d723a4ff760,6,19.771776471765925
48a3bdb3-a3be-4a6c-a52a-171610d2205b,02e543c6-d8ae-4ace-aef1-4a3e0fee6129,9e912f23-b042-4a69-b43e-a8d0c3cdbb3e,9,69.22448598307757
6e9030d0-ad2b-4029-9a4b-48d5642f7566,7379b61f-eda9-481a-a6b4-3a074a3e1eb1,176fd372-16c5-4d49-87ec-65be33de2fd0,10,97.70533830931721
f5203378-91db-480e-be67-36e64e9bd338,2947e476-6c8a-42f5-b578-243f6f950c7b,2c04e6c7-7210-43a5-a23c-1a8e70b2c204,2,14.276348951157384
93e0b293-7972-4683-a685-0ef182daf069,3f9d9c62-9ebc-4c27-8fbd-d6d67412913d,be5255aa-459a-400d-a7a2-fa8945ca131d,8,13.650650856991133
674c3e6b-cb90-4ea2-bbb4-7fe549303584,a69825a6-9104-4647-899e-d3a3e8b645b3,6ecba2d5-ba88-420e-9a88-0fd468629b9d,8,47.85177924015715
e969d8dc-0420-4b01-8ec9-dacec00d311c,fbcc42c3-b4c2-4d80-a67e-aeab9dcfcd2e,eceafc2a-146b-47c5-8bd6-cb47e63da69e,5,30.063242521945607
93208e8b-c88d-4f1e-b478-3c032d4bcd6e,8bf02f25-5837-44e9-9b71-35600fd814c7,9dcea9f6-3a8d-425b-88fc-bea255287029,4,57.42206472436916
eb28be1e-9da8-4e02-baf3-b2b629c40145,f92a078d-4b7b-4c07-a41a-cdddb81b1375,ebd24683-429e-40d3-aa89-7e8bb4603aa5,9,68.22121182543854
11343e6c-14b6-4759-be21-cc45f4a04f24,7395f89e-19a9-4231-8e72-76903cb42c0b,e2082599-216c-4f50-800a-9134b7cf34e1,2,55.75287464183581
74e889f8-0fa5-42cb-a748-7c4fb447d912,aa44359e-9fb6-4775-968a-eb4918a44b7a,49ede56f-4c09-46d9-a10d-d1a953a03a33,5,57.379120759842685
f476bf9f-7be3-4750-8307-f06b0edad638,d7575c87-6ca5-4ab8-bb37-7bd98165be5a,2044d94f-cd32-4dc0-b401-7808591f10b5,4,89.2860002284664
786cf213-3185-46ad-8be4-a9b355702ae9,499be013-feb1-4cd1-8650-2f4805627748,34833e44-712c-48d2-8079-8596f34a4284,10,94.08489871770101
45bc6051-205b-4180-bca4-f9fd970d8e13,1a3b5a29-903b-4611-8e5b-40cd2255de6e,15a311da-36fd-4110-9380-6a6d056f20de,1,15.183112937520617
115260ee-533e-4c41-97c4-82aeae00974c,3e14374c-e880-4fef-b09e-69b3806ddd0c,08d70d16-e156-4f77-a9fc-7c576af5cce3,2,46.86161546558447
639f8bbc-2a74-43b6-81d8-f3dda857c26d,90aaaca7-c38e-4cc1-99ca-8698c807be13,7e0cfaf5-273d-48c6-9969-ffdb1b59bc43,3,48.14976760907696
26484b80-7a3b-49f7-816f-3f190c463c71,6ffeefe3-9d2e-420b-a301-162ec6982e6c,89c786e9-1df7-4049-9ec0-789889c1017d,10,98.61073757584029
74d995c8-33db-4fac-b58e-cc928b996ff4,37f25130-a92b-4191-a025-599446415c7a,96452f60-5ed6-4011-8d58-a9bc8fd84194,4,85.97657824923277
9e641b29-21d2-4f06-9c4c-012a55320042,da31737e-4a57-42b7-bda7-e098385c5621,2c04e6c7-7210-43a5-a23c-1a8e70b2c204,9,24.238958780048684
c5482f38-a937-4915-befa-9395b405a7d4,4ddcb5dc-5378-42ee-90d2-62159b861799,4351ab65-9cf2-478d-a414-99ac78d2fee1,2,94.87233753058912
bd474789-2091-47df-af66-d728f5b60e9c,145726f1-e35f-4de9-9183-ba28db876815,559413fa-e2bb-4a8b-9a23-3b59c47a6468,3,14.566612048682282
05741bdd-f363-42da-b144-4aae50ae8e8b,62873955-0c1a-43c6-a8af-5694493367d1,0bbae741-da44-4336-a6bc-2bd2192d4476,6,47.19038313473608
da9947a4-d836-4711-9ca5-b42721c4ef13,d625353f-a72e-4466-89f7-d5bbc0a01bd3,32216e06-53e1-402c-95ac-ddfeb117ecf8,7,48.193387816732276
56d4dd8d-27a1-4bbd-aa75-3bd3f2eebd91,47e4d02a-159c-4821-8cc3-6d24136d409f,ab0a46ce-e7b5-4abd-823d-da6140559338,8,80.37656716526013
2ca792b9-3c75-4a70-9495-8533d008f023,931270b2-6396-45dd-b8c2-85f45de0051a,39ee3c71-3360-45c6-960e-2cbfce13dbe4,1,31.963396535053484
1cd838cc-7e6a-401d-9694-d46613540083,cd97386c-2c33-42aa-b3a1-4dc712314f40,82b6e80d-90b4-4564-8fce-497f146b48fd,10,40.20793106243053
38a7c545-631c-48ad-94fb-5a09f695a61d,37a9b87b-8d19-442c-9f4b-243764967fad,81078e5a-b3b7-4af0-9930-3c7937321199,9,96.19540836734978
48295a30-4416-4ef9-ba92-4451a68fa3e7,a4c223fe-8e1f-4436-94a6-1b940203d857,9d6f635c-dbbb-4298-b600-15f362ed814e,8,16.873946883956563
0c726a3c-08c7-4c8b-88dc-546ef2a6d88a,695084c9-b603-4733-b221-1fccafce0263,21e8979c-0a1e-444a-8a3d-f264e1b576e3,9,98.83430760768469
905f3959-2751-425e-83ec-6bd3cf538c8d,32e17c41-ea54-486a-8e7b-3491b25f5077,cc637657-478d-4af2-9828-0a4924bc418b,7,52.09688851029342
ed9dfd71-2f42-47f5-beba-f0b193a2a1b4,213ba99e-69d7-4066-bbac-c6d665c13d55,11ca2018-ac39-44d9-a4b8-64593cef021f,4,29.448432133838093
7f941d23-67ad-408b-9e97-f87adeb57037,499be013-feb1-4cd1-8650-2f4805627748,4fb8ae81-dc3b-498d-91b7-c29ad3940dd4,2,39.36860370149574
b9d2b2e1-2581-403f-8555-b371e5826207,d78c113d-8bf1-4d0c-a8dd-1ca2242fc975,76c7e059-fe87-4dd4-97c9-42b7a6316384,5,17.891727635090028
ac4d2b4b-75df-49f2-8669-2241df392409,a13b73dc-920a-4b2b-abe0-8a7ac646cac6,a8badacd-a1c9-440f-83fd-eb0f0f36e759,1,76.38326294866378
1d31a548-7b14-410d-9b94-6c19f31d728f,abd76c4f-8998-4c45-83d6-7ab94baff2db,08f32de4-2ed0-479a-a550-7504b596850c,7,23.549566467560982
707f1755-1c37-4fe7-83b6-d9db3b02dd02,f51e5bce-f740-4bcc-a839-19e196d7d937,9d4d2dd7-7f3a-44f8-831f-a9ff820da607,6,59.65299839870844
82b7341d-1717-4f99-9883-defd53fc56ed,d690753f-8fa5-4c40-a1c2-626473ebcee5,e062409f-e646-4eed-a8ee-3de12db72b4c,5,21.714491275966807
b0e99193-d3e1-4b93-9b91-9de0ee1e15a4,e2b19f87-5973-4359-a13e-c13a53d76da3,9f57c8a2-90b1-4a0a-a596-16ec8f0c711f,10,49.760406700895786
de8200e3-429a-4143-9348-75c083fe9a7f,db52cd00-66c7-4261-a4d9-80382a805129,cfdba091-efaf-4e3e-9d35-fe8878e22058,1,67.29373298502577
de6d76fc-22a4-4ce4-9466-ee2ebbfcb9aa,5c2812a2-a926-4058-ab32-b4f0a2ff6281,abf67a9d-dd1d-4540-97aa-464c78e3d9ef,7,33.11880461827722
3caab535-5223-48f6-8e9d-40e69f0f486c,b66609c7-4e97-4ccb-aeb8-19b65cc62e56,0f4db0fb-242c-4773-9752-4e33592c2833,9,70.17269189213235
fa99669a-6afc-4ca0-97e1-397a23146258,768d043a-d782-458b-ac14-4b35f0ea418f,643d77f6-09e6-4582-8ffc-7240654005df,1,85.10124704404178
d700d8dd-19ef-4919-bc3c-6daaa47a7500,fa7b5198-ef29-4044-b28c-24c48ed1828f,f9a81802-345f-4e0e-95f7-128b771bd40a,1,55.29394675837388
148eb64d-ebee-4a34-986d-a2dba78414aa,df58f3e0-636c-426a-88bb-1bc0c9e206f8,b687b4c1-6dc5-4882-8179-1ac88bf4b9e8,5,34.464239548210465
e848a7e8-74b0-4648-a999-4c3e4c31127b,920d5d07-5b48-47ae-a473-ba7c40b85b2e,c48897aa-ff66-4305-9a29-0ca1977a873a,3,49.72058673778348
830fb410-b9ae-49eb-b23f-cb8ae07e59b1,20bfcf00-5c2e-496e-9ea9-cb8c293604fa,b6fe3a21-73c9-476f-a8c9-9226824dda58,8,67.64021345935276
9a3e086a-8af2-49c1-94af-2c8dab50d3c4,42c044f5-7a59-41e2-9700-ae2ae8b41c3f,33e30b41-3f5f-481d-a915-9ee081354b65,1,24.6739680108372
dafe315d-cf00-4cbe-8c98-551730d90017,a91e19d0-f5ac-4be7-93c0-845d6478cdec,85bde8f1-ccbd-4ef4-999b-330334d3ca13,10,65.93790202989832
2500e736-6c45-4fd8-9a45-340301a8f1c1,cf032fbe-8382-415c-a46c-248e39a07e3d,cc77b412-1749-4f12-9cd8-3af3e5ade379,6,21.989792354237377
85e9926c-a76d-497b-907b-f35859b1e6fc,2ec21613-462a-4fdc-b9a7-894474656184,9f412552-d754-4423-88b1-ad0766d4579c,2,17.325062036511525
fb987f2e-bc61-4d62-a749-26ff982b2a54,4e47e139-4bfe-4b4c-b7a5-969518e66e94,2ff24123-721a-4459-be90-c045672e3ff1,6,97.13897645798495
afd443fa-8f31-424e-9cf0-3293bcb9ef4f,5c2812a2-a926-4058-ab32-b4f0a2ff6281,e7649109-0f5b-4ee9-aabd-f63af4b10d9e,8,41.170643310489055
